id,preusuel,annais,nombre,longevity,peak_year,fy
HÉLÈNE,HÉLÈNE,1909,3700,91,1920,100
HÉLÈNE,HÉLÈNE,1910,3780,91,1920,100
HÉLÈNE,HÉLÈNE,1911,3537,91,1920,100
HÉLÈNE,HÉLÈNE,1912,3805,91,1920,100
HÉLÈNE,HÉLÈNE,1913,3881,91,1920,100
HÉLÈNE,HÉLÈNE,1914,3449,91,1920,100
HÉLÈNE,HÉLÈNE,1915,2089,91,1920,100
HÉLÈNE,HÉLÈNE,1916,1777,91,1920,100
HÉLÈNE,HÉLÈNE,1917,2091,91,1920,100
HÉLÈNE,HÉLÈNE,1918,2262,91,1920,100
HÉLÈNE,HÉLÈNE,1919,2487,91,1920,100
HÉLÈNE,HÉLÈNE,1920,4067,91,1920,100
HÉLÈNE,HÉLÈNE,1921,3971,91,1920,100
HÉLÈNE,HÉLÈNE,1922,3941,91,1920,100
HÉLÈNE,HÉLÈNE,1923,3742,91,1920,100
HÉLÈNE,HÉLÈNE,1924,3681,91,1920,100
HÉLÈNE,HÉLÈNE,1925,3798,91,1920,100
HÉLÈNE,HÉLÈNE,1926,3793,91,1920,100
HÉLÈNE,HÉLÈNE,1927,3550,91,1920,100
HÉLÈNE,HÉLÈNE,1928,3273,91,1920,100
HÉLÈNE,HÉLÈNE,1929,3089,91,1920,100
HÉLÈNE,HÉLÈNE,1930,3281,91,1920,100
HÉLÈNE,HÉLÈNE,1931,3380,91,1920,100
HÉLÈNE,HÉLÈNE,1932,3201,91,1920,100
HÉLÈNE,HÉLÈNE,1933,3021,91,1920,100
HÉLÈNE,HÉLÈNE,1934,2778,91,1920,100
HÉLÈNE,HÉLÈNE,1935,2773,91,1920,100
HÉLÈNE,HÉLÈNE,1936,2619,91,1920,100
HÉLÈNE,HÉLÈNE,1937,2544,91,1920,100
HÉLÈNE,HÉLÈNE,1938,2354,91,1920,100
HÉLÈNE,HÉLÈNE,1939,2246,91,1920,100
HÉLÈNE,HÉLÈNE,1940,1942,91,1920,100
HÉLÈNE,HÉLÈNE,1941,1982,91,1920,100
HÉLÈNE,HÉLÈNE,1942,1946,91,1920,100
HÉLÈNE,HÉLÈNE,1943,2173,91,1920,100
HÉLÈNE,HÉLÈNE,1944,2006,91,1920,100
HÉLÈNE,HÉLÈNE,1945,2045,91,1920,100
HÉLÈNE,HÉLÈNE,1946,2680,91,1920,100
HÉLÈNE,HÉLÈNE,1947,2884,91,1920,100
HÉLÈNE,HÉLÈNE,1948,2925,91,1920,100
HÉLÈNE,HÉLÈNE,1949,2854,91,1920,100
HÉLÈNE,HÉLÈNE,1950,2693,91,1920,100
HÉLÈNE,HÉLÈNE,1951,2480,91,1920,100
HÉLÈNE,HÉLÈNE,1952,2424,91,1920,100
HÉLÈNE,HÉLÈNE,1956,2159,91,1920,100
HÉLÈNE,HÉLÈNE,1957,2562,91,1920,100
HÉLÈNE,HÉLÈNE,1958,2641,91,1920,100
HÉLÈNE,HÉLÈNE,1959,2728,91,1920,100
HÉLÈNE,HÉLÈNE,1960,2590,91,1920,100
HÉLÈNE,HÉLÈNE,1961,2494,91,1920,100
HÉLÈNE,HÉLÈNE,1962,2425,91,1920,100
HÉLÈNE,HÉLÈNE,1963,2570,91,1920,100
HÉLÈNE,HÉLÈNE,1964,2795,91,1920,100
HÉLÈNE,HÉLÈNE,1965,2924,91,1920,100
HÉLÈNE,HÉLÈNE,1966,2880,91,1920,100
HÉLÈNE,HÉLÈNE,1967,2643,91,1920,100
HÉLÈNE,HÉLÈNE,1968,2576,91,1920,100
HÉLÈNE,HÉLÈNE,1969,2588,91,1920,100
HÉLÈNE,HÉLÈNE,1970,2767,91,1920,100
HÉLÈNE,HÉLÈNE,1971,3144,91,1920,100
HÉLÈNE,HÉLÈNE,1972,2941,91,1920,100
HÉLÈNE,HÉLÈNE,1973,2996,91,1920,100
HÉLÈNE,HÉLÈNE,1974,2947,91,1920,100
HÉLÈNE,HÉLÈNE,1975,2701,91,1920,100
HÉLÈNE,HÉLÈNE,1976,2731,91,1920,100
HÉLÈNE,HÉLÈNE,1977,2895,91,1920,100
HÉLÈNE,HÉLÈNE,1978,3165,91,1920,100
HÉLÈNE,HÉLÈNE,1979,3753,91,1920,100
HÉLÈNE,HÉLÈNE,1980,3721,91,1920,100
HÉLÈNE,HÉLÈNE,1981,3900,91,1920,100
HÉLÈNE,HÉLÈNE,1982,3574,91,1920,100
HÉLÈNE,HÉLÈNE,1983,3087,91,1920,100
HÉLÈNE,HÉLÈNE,1984,3001,91,1920,100
HÉLÈNE,HÉLÈNE,1985,2823,91,1920,100
HÉLÈNE,HÉLÈNE,1986,2461,91,1920,100
HÉLÈNE,HÉLÈNE,1987,2564,91,1920,100
HÉLÈNE,HÉLÈNE,1988,2532,91,1920,100
HÉLÈNE,HÉLÈNE,1989,2309,91,1920,100
HÉLÈNE,HÉLÈNE,1990,2447,91,1920,100
HÉLÈNE,HÉLÈNE,1991,2300,91,1920,100
HÉLÈNE,HÉLÈNE,1992,2307,91,1920,100
HÉLÈNE,HÉLÈNE,1993,2167,91,1920,100
IBRAHIM,IBRAHIM,2019,1220,2,2020,0
IBRAHIM,IBRAHIM,2020,1281,2,2020,0
INAYA,INAYA,2011,1429,10,2020,100
INAYA,INAYA,2012,1612,10,2020,100
INAYA,INAYA,2013,1581,10,2020,100
INAYA,INAYA,2014,1519,10,2020,100
INAYA,INAYA,2015,1677,10,2020,100
INAYA,INAYA,2016,1665,10,2020,100
INAYA,INAYA,2017,1636,10,2020,100
INAYA,INAYA,2018,1696,10,2020,100
INAYA,INAYA,2019,1777,10,2020,100
INAYA,INAYA,2020,1816,10,2020,100
INES,INES,2010,1963,3,2011,100
INES,INES,2011,2153,3,2011,100
INES,INES,2012,1334,3,2011,100
INGRID,INGRID,1976,1710,2,1976,100
INGRID,INGRID,1977,1691,2,1976,100
INÈS,INÈS,1996,1907,25,2006,100
INÈS,INÈS,1997,2114,25,2006,100
INÈS,INÈS,1998,2981,25,2006,100
INÈS,INÈS,1999,3098,25,2006,100
INÈS,INÈS,2000,3856,25,2006,100
INÈS,INÈS,2001,4159,25,2006,100
INÈS,INÈS,2002,4557,25,2006,100
INÈS,INÈS,2003,4824,25,2006,100
INÈS,INÈS,2004,4670,25,2006,100
INÈS,INÈS,2005,4668,25,2006,100
INÈS,INÈS,2006,4830,25,2006,100
INÈS,INÈS,2007,4768,25,2006,100
INÈS,INÈS,2008,4722,25,2006,100
INÈS,INÈS,2009,4731,25,2006,100
INÈS,INÈS,2010,2921,25,2006,100
INÈS,INÈS,2011,2557,25,2006,100
INÈS,INÈS,2012,3151,25,2006,100
INÈS,INÈS,2013,3333,25,2006,100
INÈS,INÈS,2014,2862,25,2006,100
INÈS,INÈS,2015,2679,25,2006,100
INÈS,INÈS,2016,2422,25,2006,100
INÈS,INÈS,2017,2378,25,2006,100
INÈS,INÈS,2018,2461,25,2006,100
INÈS,INÈS,2019,2148,25,2006,100
INÈS,INÈS,2020,1927,25,2006,100
IRIS,IRIS,2018,1465,3,2019,100
IRIS,IRIS,2019,1671,3,2019,100
IRIS,IRIS,2020,1666,3,2019,100
IRÈNE,IRÈNE,1907,971,35,1930,99
IRÈNE,IRÈNE,1909,1001,35,1930,98
IRÈNE,IRÈNE,1910,1112,35,1930,99
IRÈNE,IRÈNE,1911,1158,35,1930,98
IRÈNE,IRÈNE,1912,1185,35,1930,99
IRÈNE,IRÈNE,1913,1280,35,1930,99
IRÈNE,IRÈNE,1914,1198,35,1930,99
IRÈNE,IRÈNE,1915,760,35,1930,99
IRÈNE,IRÈNE,1916,580,35,1930,99
IRÈNE,IRÈNE,1917,701,35,1930,99
IRÈNE,IRÈNE,1918,785,35,1930,99
IRÈNE,IRÈNE,1919,926,35,1930,98
IRÈNE,IRÈNE,1920,1739,35,1930,98
IRÈNE,IRÈNE,1921,1799,35,1930,99
IRÈNE,IRÈNE,1922,1871,35,1930,100
IRÈNE,IRÈNE,1923,1997,35,1930,99
IRÈNE,IRÈNE,1924,2024,35,1930,99
IRÈNE,IRÈNE,1925,2157,35,1930,99
IRÈNE,IRÈNE,1926,2034,35,1930,99
IRÈNE,IRÈNE,1927,1997,35,1930,99
IRÈNE,IRÈNE,1928,1966,35,1930,99
IRÈNE,IRÈNE,1929,2027,35,1930,99
IRÈNE,IRÈNE,1930,2209,35,1930,99
IRÈNE,IRÈNE,1931,2037,35,1930,99
IRÈNE,IRÈNE,1932,1915,35,1930,99
IRÈNE,IRÈNE,1933,1800,35,1930,99
IRÈNE,IRÈNE,1934,1848,35,1930,100
IRÈNE,IRÈNE,1935,1684,35,1930,99
IRÈNE,IRÈNE,1936,1442,35,1930,99
IRÈNE,IRÈNE,1937,1504,35,1930,99
IRÈNE,IRÈNE,1938,1410,35,1930,100
IRÈNE,IRÈNE,1939,1378,35,1930,99
IRÈNE,IRÈNE,1940,1200,35,1930,99
IRÈNE,IRÈNE,1941,967,35,1930,100
IRÈNE,IRÈNE,1942,964,35,1930,100
ISAAC,ISAAC,2017,1241,4,2020,0
ISAAC,ISAAC,2018,1352,4,2020,0
ISAAC,ISAAC,2019,1626,4,2020,0
ISAAC,ISAAC,2020,1909,4,2020,0
ISABELLE,ISABELLE,1954,2291,32,1965,100
ISABELLE,ISABELLE,1955,2731,32,1965,100
ISABELLE,ISABELLE,1956,3828,32,1965,100
ISABELLE,ISABELLE,1957,5394,32,1965,100
ISABELLE,ISABELLE,1958,7869,32,1965,100
ISABELLE,ISABELLE,1959,7942,32,1965,100
ISABELLE,ISABELLE,1960,9919,32,1965,100
ISABELLE,ISABELLE,1961,13490,32,1965,100
ISABELLE,ISABELLE,1962,15825,32,1965,100
ISABELLE,ISABELLE,1963,17556,32,1965,100
ISABELLE,ISABELLE,1964,21521,32,1965,100
ISABELLE,ISABELLE,1965,23977,32,1965,100
ISABELLE,ISABELLE,1966,23230,32,1965,100
ISABELLE,ISABELLE,1967,21633,32,1965,100
ISABELLE,ISABELLE,1968,20479,32,1965,100
ISABELLE,ISABELLE,1969,18846,32,1965,100
ISABELLE,ISABELLE,1970,16543,32,1965,100
ISABELLE,ISABELLE,1971,17480,32,1965,100
ISABELLE,ISABELLE,1972,16500,32,1965,100
ISABELLE,ISABELLE,1973,14488,32,1965,100
ISABELLE,ISABELLE,1974,10798,32,1965,100
ISABELLE,ISABELLE,1975,8572,32,1965,100
ISABELLE,ISABELLE,1976,7176,32,1965,100
ISABELLE,ISABELLE,1977,5661,32,1965,100
ISABELLE,ISABELLE,1978,5170,32,1965,100
ISABELLE,ISABELLE,1979,4959,32,1965,100
ISABELLE,ISABELLE,1980,4589,32,1965,100
ISABELLE,ISABELLE,1981,3754,32,1965,100
ISABELLE,ISABELLE,1982,3076,32,1965,100
ISABELLE,ISABELLE,1983,2454,32,1965,100
ISABELLE,ISABELLE,1984,2236,32,1965,100
ISABELLE,ISABELLE,1985,1900,32,1965,100
JACKY,JACKY,1945,1649,15,1951,0
JACKY,JACKY,1946,2682,15,1951,0
JACKY,JACKY,1947,3197,15,1951,0
JACKY,JACKY,1948,3199,15,1951,0
JACKY,JACKY,1949,3236,15,1951,0
JACKY,JACKY,1950,3287,15,1951,0
JACKY,JACKY,1951,3605,15,1951,0
JACKY,JACKY,1952,3215,15,1951,0
JACKY,JACKY,1953,3078,15,1951,0
JACKY,JACKY,1954,2995,15,1951,0
JACKY,JACKY,1955,2996,15,1951,0
JACKY,JACKY,1956,2672,15,1951,0
JACKY,JACKY,1957,2439,15,1951,0
JACKY,JACKY,1958,2031,15,1951,0
JACKY,JACKY,1959,1996,15,1951,0
JACQUELINE,JACQUELINE,1915,694,49,1946,100
JACQUELINE,JACQUELINE,1916,709,49,1946,100
JACQUELINE,JACQUELINE,1917,1226,49,1946,100
JACQUELINE,JACQUELINE,1918,1602,49,1946,100
JACQUELINE,JACQUELINE,1919,2255,49,1946,100
JACQUELINE,JACQUELINE,1920,4552,49,1946,100
JACQUELINE,JACQUELINE,1921,5881,49,1946,100
JACQUELINE,JACQUELINE,1922,6519,49,1946,100
JACQUELINE,JACQUELINE,1923,7052,49,1946,100
JACQUELINE,JACQUELINE,1924,7888,49,1946,100
JACQUELINE,JACQUELINE,1925,8972,49,1946,100
JACQUELINE,JACQUELINE,1926,9748,49,1946,100
JACQUELINE,JACQUELINE,1927,10200,49,1946,100
JACQUELINE,JACQUELINE,1928,10536,49,1946,100
JACQUELINE,JACQUELINE,1929,10579,49,1946,100
JACQUELINE,JACQUELINE,1930,11447,49,1946,100
JACQUELINE,JACQUELINE,1931,11613,49,1946,100
JACQUELINE,JACQUELINE,1932,11634,49,1946,100
JACQUELINE,JACQUELINE,1933,11190,49,1946,100
JACQUELINE,JACQUELINE,1934,11765,49,1946,100
JACQUELINE,JACQUELINE,1935,10807,49,1946,100
JACQUELINE,JACQUELINE,1936,10368,49,1946,100
JACQUELINE,JACQUELINE,1937,9953,49,1946,100
JACQUELINE,JACQUELINE,1938,10231,49,1946,100
JACQUELINE,JACQUELINE,1939,9595,49,1946,100
JACQUELINE,JACQUELINE,1940,8335,49,1946,100
JACQUELINE,JACQUELINE,1941,7974,49,1946,100
JACQUELINE,JACQUELINE,1942,8590,49,1946,100
JACQUELINE,JACQUELINE,1943,8850,49,1946,100
JACQUELINE,JACQUELINE,1944,8763,49,1946,100
JACQUELINE,JACQUELINE,1945,8578,49,1946,100
JACQUELINE,JACQUELINE,1946,12454,49,1946,100
JACQUELINE,JACQUELINE,1947,11814,49,1946,100
JACQUELINE,JACQUELINE,1948,10779,49,1946,100
JACQUELINE,JACQUELINE,1949,9820,49,1946,100
JACQUELINE,JACQUELINE,1950,8803,49,1946,100
JACQUELINE,JACQUELINE,1951,7541,49,1946,100
JACQUELINE,JACQUELINE,1952,6741,49,1946,100
JACQUELINE,JACQUELINE,1953,6098,49,1946,100
JACQUELINE,JACQUELINE,1954,5203,49,1946,100
JACQUELINE,JACQUELINE,1955,4768,49,1946,100
JACQUELINE,JACQUELINE,1956,4401,49,1946,100
JACQUELINE,JACQUELINE,1957,4028,49,1946,100
JACQUELINE,JACQUELINE,1958,3307,49,1946,100
JACQUELINE,JACQUELINE,1959,2749,49,1946,100
JACQUELINE,JACQUELINE,1960,2470,49,1946,100
JACQUELINE,JACQUELINE,1961,2431,49,1946,100
JACQUELINE,JACQUELINE,1962,2096,49,1946,100
JACQUELINE,JACQUELINE,1963,2033,49,1946,100
JACQUES,JACQUES,1900,1138,69,1946,0
JACQUES,JACQUES,1901,1352,69,1946,0
JACQUES,JACQUES,1902,1312,69,1946,0
JACQUES,JACQUES,1903,1309,69,1946,0
JACQUES,JACQUES,1904,1453,69,1946,0
JACQUES,JACQUES,1905,1447,69,1946,0
JACQUES,JACQUES,1906,1503,69,1946,0
JACQUES,JACQUES,1907,1515,69,1946,0
JACQUES,JACQUES,1908,1672,69,1946,0
JACQUES,JACQUES,1909,1806,69,1946,0
JACQUES,JACQUES,1910,1844,69,1946,0
JACQUES,JACQUES,1911,1895,69,1946,0
JACQUES,JACQUES,1912,2211,69,1946,0
JACQUES,JACQUES,1913,2387,69,1946,0
JACQUES,JACQUES,1914,2469,69,1946,0
JACQUES,JACQUES,1915,1713,69,1946,0
JACQUES,JACQUES,1916,1569,69,1946,0
JACQUES,JACQUES,1917,1977,69,1946,0
JACQUES,JACQUES,1918,2436,69,1946,0
JACQUES,JACQUES,1919,3088,69,1946,0
JACQUES,JACQUES,1920,5454,69,1946,0
JACQUES,JACQUES,1921,6339,69,1946,0
JACQUES,JACQUES,1922,6462,69,1946,0
JACQUES,JACQUES,1923,7206,69,1946,0
JACQUES,JACQUES,1924,7992,69,1946,0
JACQUES,JACQUES,1925,8769,69,1946,0
JACQUES,JACQUES,1926,9390,69,1946,0
JACQUES,JACQUES,1927,9964,69,1946,0
JACQUES,JACQUES,1928,10006,69,1946,0
JACQUES,JACQUES,1929,10445,69,1946,0
JACQUES,JACQUES,1930,11320,69,1946,0
JACQUES,JACQUES,1931,11475,69,1946,0
JACQUES,JACQUES,1932,11541,69,1946,0
JACQUES,JACQUES,1933,11064,69,1946,0
JACQUES,JACQUES,1934,11169,69,1946,0
JACQUES,JACQUES,1935,10900,69,1946,0
JACQUES,JACQUES,1936,10534,69,1946,0
JACQUES,JACQUES,1937,10357,69,1946,0
JACQUES,JACQUES,1938,10368,69,1946,0
JACQUES,JACQUES,1939,10149,69,1946,0
JACQUES,JACQUES,1940,9329,69,1946,0
JACQUES,JACQUES,1941,9059,69,1946,0
JACQUES,JACQUES,1942,10025,69,1946,0
JACQUES,JACQUES,1943,10638,69,1946,0
JACQUES,JACQUES,1944,10760,69,1946,0
JACQUES,JACQUES,1945,10796,69,1946,0
JACQUES,JACQUES,1946,15407,69,1946,0
JACQUES,JACQUES,1947,14925,69,1946,0
JACQUES,JACQUES,1948,14299,69,1946,0
JACQUES,JACQUES,1949,13668,69,1946,0
JACQUES,JACQUES,1950,13042,69,1946,0
JACQUES,JACQUES,1951,11479,69,1946,0
JACQUES,JACQUES,1952,10481,69,1946,0
JACQUES,JACQUES,1953,9284,69,1946,0
JACQUES,JACQUES,1954,8769,69,1946,0
JACQUES,JACQUES,1955,8163,69,1946,0
JACQUES,JACQUES,1956,7414,69,1946,0
JACQUES,JACQUES,1957,7008,69,1946,0
JACQUES,JACQUES,1958,6295,69,1946,0
JACQUES,JACQUES,1959,5827,69,1946,0
JACQUES,JACQUES,1960,5386,69,1946,0
JACQUES,JACQUES,1961,4937,69,1946,0
JACQUES,JACQUES,1962,4299,69,1946,0
JACQUES,JACQUES,1963,4039,69,1946,0
JACQUES,JACQUES,1964,3554,69,1946,0
JACQUES,JACQUES,1965,3017,69,1946,0
JACQUES,JACQUES,1966,2620,69,1946,0
JACQUES,JACQUES,1967,2196,69,1946,0
JACQUES,JACQUES,1968,1931,69,1946,0
JADE,JADE,1999,1712,22,2009,100
JADE,JADE,2000,2101,22,2009,100
JADE,JADE,2001,2583,22,2009,100
JADE,JADE,2002,3211,22,2009,100
JADE,JADE,2003,3379,22,2009,100
JADE,JADE,2004,3670,22,2009,100
JADE,JADE,2005,4034,22,2009,100
JADE,JADE,2006,4500,22,2009,100
JADE,JADE,2007,4521,22,2009,100
JADE,JADE,2008,5472,22,2009,100
JADE,JADE,2009,5503,22,2009,100
JADE,JADE,2010,4844,22,2009,100
JADE,JADE,2011,4620,22,2009,100
JADE,JADE,2012,4159,22,2009,100
JADE,JADE,2013,4223,22,2009,100
JADE,JADE,2014,4691,22,2009,100
JADE,JADE,2015,4295,22,2009,100
JADE,JADE,2016,4141,22,2009,100
JADE,JADE,2017,4029,22,2009,100
JADE,JADE,2018,3973,22,2009,100
JADE,JADE,2019,3818,22,2009,100
JADE,JADE,2020,3815,22,2009,100
JANINE,JANINE,1924,1283,24,1930,100
JANINE,JANINE,1925,1581,24,1930,100
JANINE,JANINE,1926,1850,24,1930,100
JANINE,JANINE,1927,2123,24,1930,100
JANINE,JANINE,1928,2491,24,1930,100
JANINE,JANINE,1929,2525,24,1930,100
JANINE,JANINE,1930,2670,24,1930,100
JANINE,JANINE,1931,2668,24,1930,100
JANINE,JANINE,1932,2637,24,1930,100
JANINE,JANINE,1933,2514,24,1930,100
JANINE,JANINE,1934,2580,24,1930,100
JANINE,JANINE,1935,2304,24,1930,100
JANINE,JANINE,1936,2354,24,1930,100
JANINE,JANINE,1937,2293,24,1930,100
JANINE,JANINE,1938,2189,24,1930,100
JANINE,JANINE,1939,2054,24,1930,100
JANINE,JANINE,1940,1776,24,1930,100
JANINE,JANINE,1941,1643,24,1930,100
JANINE,JANINE,1942,1675,24,1930,100
JANINE,JANINE,1943,1878,24,1930,100
JANINE,JANINE,1944,1690,24,1930,100
JANINE,JANINE,1945,1748,24,1930,100
JANINE,JANINE,1946,2173,24,1930,100
JANINE,JANINE,1947,2183,24,1930,100
JEAN,JEAN,1900,14100,90,1946,0
JEAN,JEAN,1901,15638,90,1946,0
JEAN,JEAN,1902,16370,90,1946,0
JEAN,JEAN,1903,16535,90,1946,0
JEAN,JEAN,1904,16944,90,1946,0
JEAN,JEAN,1905,18001,90,1946,0
JEAN,JEAN,1906,18522,90,1946,0
JEAN,JEAN,1907,18475,90,1946,0
JEAN,JEAN,1908,19941,90,1946,0
JEAN,JEAN,1909,20156,90,1946,0
JEAN,JEAN,1910,20710,90,1946,0
JEAN,JEAN,1911,20054,90,1946,0
JEAN,JEAN,1912,21652,90,1946,0
JEAN,JEAN,1913,21901,90,1946,0
JEAN,JEAN,1914,22088,90,1946,0
JEAN,JEAN,1915,14354,90,1946,0
JEAN,JEAN,1916,11281,90,1946,0
JEAN,JEAN,1917,12453,90,1946,0
JEAN,JEAN,1918,14546,90,1946,0
JEAN,JEAN,1919,16331,90,1946,0
JEAN,JEAN,1920,28890,90,1946,0
JEAN,JEAN,1921,29011,90,1946,0
JEAN,JEAN,1922,28523,90,1946,0
JEAN,JEAN,1923,29306,90,1946,0
JEAN,JEAN,1924,29780,90,1946,0
JEAN,JEAN,1925,31192,90,1946,0
JEAN,JEAN,1926,31529,90,1946,0
JEAN,JEAN,1927,31451,90,1946,0
JEAN,JEAN,1928,32112,90,1946,0
JEAN,JEAN,1929,32076,90,1946,0
JEAN,JEAN,1930,33850,90,1946,0
JEAN,JEAN,1931,33468,90,1946,0
JEAN,JEAN,1932,33836,90,1946,0
JEAN,JEAN,1933,32865,90,1946,0
JEAN,JEAN,1934,33528,90,1946,0
JEAN,JEAN,1935,32702,90,1946,0
JEAN,JEAN,1936,33334,90,1946,0
JEAN,JEAN,1937,33704,90,1946,0
JEAN,JEAN,1938,35384,90,1946,0
JEAN,JEAN,1939,37325,90,1946,0
JEAN,JEAN,1940,34920,90,1946,0
JEAN,JEAN,1941,33336,90,1946,0
JEAN,JEAN,1942,37569,90,1946,0
JEAN,JEAN,1943,40802,90,1946,0
JEAN,JEAN,1944,40156,90,1946,0
JEAN,JEAN,1945,40809,90,1946,0
JEAN,JEAN,1946,53596,90,1946,0
JEAN,JEAN,1947,51420,90,1946,0
JEAN,JEAN,1948,46281,90,1946,0
JEAN,JEAN,1949,42873,90,1946,0
JEAN,JEAN,1950,38370,90,1946,0
JEAN,JEAN,1951,35312,90,1946,0
JEAN,JEAN,1952,34016,90,1946,0
JEAN,JEAN,1953,29372,90,1946,0
JEAN,JEAN,1954,28594,90,1946,0
JEAN,JEAN,1955,24887,90,1946,0
JEAN,JEAN,1956,23958,90,1946,0
JEAN,JEAN,1957,22231,90,1946,0
JEAN,JEAN,1958,21176,90,1946,0
JEAN,JEAN,1959,20223,90,1946,0
JEAN,JEAN,1960,17666,90,1946,0
JEAN,JEAN,1961,16176,90,1946,0
JEAN,JEAN,1962,14563,90,1946,0
JEAN,JEAN,1963,13890,90,1946,0
JEAN,JEAN,1964,13423,90,1946,0
JEAN,JEAN,1965,10918,90,1946,0
JEAN,JEAN,1966,10747,90,1946,0
JEAN,JEAN,1967,8980,90,1946,0
JEAN,JEAN,1968,8978,90,1946,0
JEAN,JEAN,1969,7743,90,1946,0
JEAN,JEAN,1970,5568,90,1946,0
JEAN,JEAN,1971,4768,90,1946,0
JEAN,JEAN,1972,4443,90,1946,0
JEAN,JEAN,1973,3793,90,1946,0
JEAN,JEAN,1974,3459,90,1946,0
JEAN,JEAN,1975,3119,90,1946,0
JEAN,JEAN,1976,2753,90,1946,0
JEAN,JEAN,1977,2805,90,1946,0
JEAN,JEAN,1978,3482,90,1946,0
JEAN,JEAN,1979,3408,90,1946,0
JEAN,JEAN,1980,3732,90,1946,0
JEAN,JEAN,1981,3288,90,1946,0
JEAN,JEAN,1982,3424,90,1946,0
JEAN,JEAN,1983,3150,90,1946,0
JEAN,JEAN,1984,2967,90,1946,0
JEAN,JEAN,1985,2968,90,1946,0
JEAN,JEAN,1986,2664,90,1946,0
JEAN,JEAN,1987,2355,90,1946,0
JEAN,JEAN,1988,2104,90,1946,0
JEAN,JEAN,1989,1837,90,1946,0
JEAN-CHRISTOPHE,JEAN-CHRISTOPHE,1967,1822,1,1967,0
JEAN-CLAUDE,JEAN-CLAUDE,1936,1374,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1937,1822,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1938,2442,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1939,2831,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1940,3071,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1941,3612,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1942,4744,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1943,5495,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1944,5483,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1945,5312,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1946,9667,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1947,10253,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1948,9741,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1949,8887,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1950,7963,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1951,6900,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1952,6284,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1953,5991,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1954,5843,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1955,5795,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1956,5692,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1957,5240,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1958,4627,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1959,4379,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1960,4019,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1961,3869,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1962,3436,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1963,3266,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1964,2929,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1965,2535,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1966,2204,32,1947,0
JEAN-CLAUDE,JEAN-CLAUDE,1967,1997,32,1947,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1951,2066,24,1964,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1953,2194,24,1964,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1954,2413,24,1964,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1955,2591,24,1964,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1956,2763,24,1964,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1957,2815,24,1964,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1958,2868,24,1964,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1959,2824,24,1964,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1960,3028,24,1964,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1961,3091,24,1964,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1962,3239,24,1964,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1963,3451,24,1964,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1964,3558,24,1964,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1965,3541,24,1964,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1966,3549,24,1964,0
JEAN-FRANÇOIS,JEAN-FRANÇOIS,1967,3378,24,1964,0
